specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,input_resistance_mohm,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,slow_trough_t_long_square,slow_trough_t_ramp,slow_trough_t_short_square,slow_trough_v_long_square,slow_trough_v_ramp,slow_trough_v_short_square,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vm_for_sag,vrest,transgenic_line,reporter_status,height,binary_neuron
467003163,0.1354922007,60.6128571429,0.1279761863,1.061195,4.911585,1.025205,-51.9375,-50.4375038147,-55.1687522888,227.135744,0.014835,1.05888,4.90893,1.0233,42.75,45.84375,43.0750015259,130.31257689,0.008927308,1.066395,4.925565,1.576434,-54.5937538147,-56.46875,-72.1250030518,210,97.25,600,1.058485,4.90854,1.022956,-39.21875,-36.375,-45.2625007629,1.066395,4.925565,1.576434,-54.5937538147,-56.46875,-72.1250030518,3.7668851033,3.6081792418,3.6730329503,-85.6562576294,-71.0000686646,Rorb-IRES2-Cre,cre reporter positive,98.2437538147,Excitatory
482491330,,,1.0437236186,1.773985,25.55703,1.023926,-54.0625038147,-55.2708346049,-61.1312538147,68.204512,0.006385,1.773215,25.5562866667,1.023329,11.3125009537,19.4062512716,29.1500011444,44.6874238551,0.0178267285,,,1.484515,,,-75.6812515259,690,613.4166666667,0,1.772865,25.5559516667,1.023069,-30.1250019073,-32.2812525431,-44.9312522888,1.774045,25.55709,1.484515,-54.1875038147,-55.4270846049,-75.6812515259,1.0872654552,1.2205514086,1.3132411971,-87.65625,-74.9673080444,Pvalb-IRES-Cre,cre reporter positive,90.2812549591,Inhibitory
509003464,0.0181605133,64.4066666667,0.228257749,1.08316,5.94268,1.025308,-50.5,-47.5104166667,-55.6375022888,163.486304,0.02634,1.08046,5.94026,1.023428,43.5000038147,47.1145858765,47.7000022888,163.9062911272,0.1337776482,1.0934,5.9624533333,1.456784,-53.125,-52.864587148,-75.6812530518,130,123,670,1.08002,5.9398133333,1.02308,-34.0312538147,-33.5104179382,-45.9000022888,1.0934,5.9624533333,1.456784,-53.125,-52.864587148,-75.6812545776,3.0665196829,3.3990843332,3.94630015,-94.1875076294,-75.3721694946,Ntsr1-Cre_GN220,cre reporter positive,103.3375045776,Excitatory
475619177,0.0062899834,44.7078571429,0.3766267589,1.075505,3.7602733333,1.025339,-57.4687538147,-52.2395846049,-56.3375022888,220.019152,0.02555,1.072965,3.7571883333,1.023422,26.6250019073,25.2812512716,28.9375007629,179.6875,0.0139154363,1.079955,3.7667383333,1.758916,-59.7187538147,-55.8854204814,-65.5812530518,50,68.4166666667,62,1.072385,3.7567366667,1.023057,-43.2500038147,-38.2083333333,-42.8062507629,1.079955,3.7667383333,1.758916,-59.7187538147,-55.8854204814,-65.5812530518,3.096083587,3.1997029949,2.9572227743,-87.96875,-65.2319946289,Htr3a-Cre_NO152,cre reporter positive,85.2750030518,Inhibitory
517977609,0.2188444014,247.38,0.1767751479,1.24794,3.6624133333,1.02492,-47.4375038147,-48.2500025431,-51.5062522888,268.338656,0.11532,1.24594,3.6604866667,1.023332,39.3125,40.7500025431,40.9687507629,193.4373527765,0.0247239135,1.26884,3.6799133333,1.54388,-53.7812538147,-54.3854179382,-75.7375030518,70,65.9999987284,720,1.2455,3.6600666667,1.022968,-36.3437538147,-35.1770846049,-45.5500007629,1.26884,3.6799133333,1.54388,-53.7812538147,-54.3854179382,-75.7375030518,3.4204102134,3.339686864,3.7606988746,-95.46875,-74.2120742798,Nr5a1-Cre,cre reporter positive,92.4750030518,Excitatory
476557750,0.1311896986,93.3492857143,0.1115079483,1.10099,5.3206266667,1.0256025,-48.1250038147,-45.6666692098,-50.6093769073,181.868128,0.03046,1.09864,5.3181016667,1.02348625,44.3125038147,47.7187525431,48.289065361,152.5000035763,0.0536783263,1.12073,5.3563866667,1.814965,-54.2187538147,-54.7187525431,-75.179693222,130,107.4166641235,760,1.098195,5.3176283333,1.02309625,-40.4375,-36.7604166667,-47.085940361,1.12073,5.3563866667,1.814965,-54.2187538147,-54.7187525431,-75.179693222,3.2993565023,3.4002443894,3.9405825236,-88.9375076294,-74.0730209351,Scnn1a-Tg3-Cre,cre reporter positive,98.8984422684,Excitatory
532355382,0.0139533913,81.4872727273,0.2064393939,1.10644,3.5505266667,1.025896,-54.5937538147,-53.2708346049,-56.5625030518,244.7336,0.02802,1.10376,3.54776,1.023604,44.6875038147,46.614587148,43.4312538147,230.46875,0.0601955093,1.1171,3.5664266667,1.529232,-56.3125,-56.770837148,-68.6812530518,70,63.2083320618,469.9999694824,1.10324,3.54726,1.023192,-39.8437538147,-38.8020846049,-43.9250022888,1.1171,3.5664266667,1.529232,-56.3125,-56.770837148,-68.6812530518,3.5222316104,3.564110643,3.7366580341,-93.53125,-68.2306518555,Ctgf-T2A-dgCre,cre reporter positive,99.9937568665,Excitatory
501730497,0.0319736718,47.196,0.3361510791,1.09878,2.6331666667,1.024884,-59.65625,-60.645837148,-61.4625030518,286.968288,0.02868,1.09726,2.6316933333,1.0235,29.8125019073,42.9062512716,38.7312507629,259.2188715935,0.2042537034,,,1.619344,,,-67.3750030518,50,40.2083333333,400,1.09674,2.63118,1.023052,-43.8437538147,-41.4895846049,-44.3687507629,1.09888,2.63326,1.619344,-59.7812538147,-60.7500025431,-67.3750030518,2.1535239513,2.2665390517,2.3265251738,-97.9375,-66.9698791504,Sst-IRES-Cre,cre reporter positive,100.1937538147,Inhibitory
510702728,0.010100823,79.6781818182,0.1983333333,1.27482,3.53325,1.024884,-49.9062538147,-49.3750038147,-54.3000022888,182.068352,0.06146,1.27298,3.53147,1.023424,40.6250038147,46.3593788147,41.4875007629,146.5625762939,0.161756143,1.30178,3.55983,1.739848,-59.4375038147,-55.3281288147,-76.0500030518,90,62.75,730,1.27252,3.53102,1.023044,-38.4062538147,-36.09375,-43.9812530518,1.30178,3.55983,1.739848,-59.4375038147,-55.3281288147,-76.0500045776,2.8295797027,3.3626453755,3.2652631937,-89.7500076294,-75.5517425537,Rorb-IRES2-Cre,cre reporter positive,95.7875030518,Excitatory
475545150,0.0017383037,5.0121,2.0553279749,1.025435,,1.024115,-66.6562576294,,-67.6171913147,126.447632,0.003715,1.02478,,1.02331625,-3.6562502384,,0.3203125,94.6874991059,0.0239991434,,,1.41554875,,,-79.054693222,430.0000305176,,140,1.02452,,1.0230775,-50.1250038147,,-50.343752861,1.025475,,1.41554875,-66.71875,,-79.054693222,1.4131046672,,1.4255962135,-100.1562576294,-78.5545196533,Pvalb-IRES-Cre,cre reporter positive,67.9375038147,Inhibitory
318331264,0.0030468849,9.189212963,1.925,1.029435,7.6754116667,1.02376,-62.5625038147,-56.9791679382,-64.0625019073,384.161792,0.00582,1.02875,7.6745633333,1.023005,16.90625,16.2708339691,20.0312509537,165.1041656733,0.1693840027,1.640265,,1.3235525,-46.25,,-75.671875,170,166.375,370,1.028465,7.67422,1.0227175,-46.90625,-31.1145839691,-51.0156269073,1.029475,7.675495,1.3235525,-62.71875,-57.1145846049,-75.671875,1.4419865288,1.2232482043,1.4539734823,-87.6875,-73.7939529419,Pvalb-IRES-Cre,cre reporter positive,84.093752861,Inhibitory
477490421,0.002668887,13.6514925373,0.6610891604,1.72285,16.0560716667,1.023719,-53.3125038147,-53.0312525431,-58.9500022888,89.818896,0.077545,1.72217,16.055395,1.023204,10.1562509537,14.489584287,25.2875011444,81.8749666214,0.0586271584,,,1.314022,,,-70.8187530518,410,375.875,790,1.72188,16.0550883333,1.02298,-28.2812519073,-27.4166679382,-42.4187538147,1.72288,16.056195,1.314022,-53.3750038147,-53.239587148,-70.8187530518,1.0086173928,1.0249181154,1.2402292433,-88.78125,-70.4622573853,Pvalb-IRES-Cre,cre reporter positive,84.2375034332,Inhibitory
488230133,0.0085012037,12.7682,1.0517855796,1.038155,11.09721,1.0240025,-59.0625038147,-52.1770846049,-59.1406288147,150.988096,0.01155,1.03759,11.0964583333,1.023475,17.15625,13.458334287,27.0937519073,105.2231043577,0.0324520804,1.41331,,1.0911675,-42.03125,,-76.9843826294,249.9999847412,251.9166615804,0,1.03731,11.0961183333,1.0231975,-33.90625,-29.7187519073,-43.4375038147,1.03818,11.0972316667,1.0911675,-59.1250038147,-52.3020858765,-76.9843826294,1.1211803599,1.0818019591,1.1946383215,-88.1250076294,-75.937713623,Pvalb-IRES-Cre,cre reporter positive,86.234380722,Inhibitory
475894121,,14.98,0.7809111072,1.05003,,1.0240041667,-56.46875,,-58.9895858765,166.509424,0.01381,1.04914,,1.0231391667,13.8437509537,,23.7135429382,149.6875733137,0.0619024634,1.56411,,1.729035,-43.21875,,-77.8645858765,200,,610,1.04881,,1.0228733333,-34.0312538147,,-41.3541698456,1.050105,,1.729035,-56.5937538147,,-77.8645858765,1.3352239629,,1.6354475889,-99.1875076294,-78.5094833374,Pvalb-IRES-Cre,cre reporter positive,82.7031288147,Inhibitory
522723828,0.005792573,64.7871428571,0.2554687447,1.19218,1.9620666667,1.02676,-53.7812538147,-55.1250038147,-55.958337148,344.80784,0.03632,1.18876,1.9587933333,1.0235066667,41.25,34.4791679382,35.9270852407,280.0000011921,0.0829196796,1.21744,2.0238533333,1.8678933333,-58.0000038147,-61.9791704814,-67.2395858765,29.9999980927,23.3333333333,330,1.1882,1.9581533333,1.0230066667,-46.8437538147,-48.5000025431,-48.3229204814,1.21744,2.0238533333,1.8678933333,-58.0000038147,-61.9791704814,-67.2395858765,4.2828163066,3.7004877834,4.1483152334,-98.3750076294,-67.2280197144,Ctgf-T2A-dgCre,cre reporter positive,91.8854223887,Excitatory
508987256,,,0.0625,1.07538,13.3709866667,1.02536,-46.8750038147,-42.4479192098,-56.9765634537,152.896544,0.03918,1.0733,13.36928,1.023565,30.1250019073,25.4583333333,37.3515644073,139.0626132488,0.0669399872,,13.3924533333,1.68115,,-43.8020858765,-76.8671875,270,308.75,810,1.0727,13.3684533333,1.02312,-32.40625,-27.8645846049,-46.984377861,1.07554,13.3924533333,1.68115,-47.0937538147,-43.8020858765,-76.8671875,2.3359184497,1.7223907613,2.6046963393,-92.5312576294,-75.7961120605,Ntsr1-Cre_GN220,cre reporter positive,94.328127861,Excitatory
318733871,0.1458048422,93.6733333333,0.1948598131,1.11839,3.4624516667,1.025242,-46.03125,-47.1979179382,-50.31875,194.330576,0.03298,1.11606,3.459965,1.023414,33.1250038147,34.59375,38.0250015259,256.5625607967,0.0209606458,1.137935,3.4786283333,1.373304,-50.34375,-52.6979166667,-73.4750030518,70,60.9583358765,600,1.11556,3.459445,1.023014,-34.1875,-31.8958339691,-44.94375,1.137935,3.4786283333,1.373304,-50.34375,-52.6979166667,-73.4750030518,2.6330407995,2.4594017443,3.1396114155,-100.1562576294,-72.633605957,Nr5a1-Cre,cre reporter positive,88.3437515259,Excitatory
515464483,0.1280182786,96.106,0.1550236402,1.27322,1.51676,1.026444,-56.4375038147,-56.4062512716,-57.5375022888,371.338176,0.00948,1.26914,1.5135,1.023472,37.71875,41.302087148,39.7062515259,312.343776226,0.0848674551,1.2889,1.5364,1.054036,-61.25,-61.7916704814,-63.7375007629,20,12.3333333333,96,1.26868,1.5130333333,1.023068,-43.15625,-43.4791704814,-46.4937507629,1.2889,1.5364,1.054036,-61.25,-61.7916704814,-63.7375007629,4.3979136625,4.4702047084,4.1827140785,-94.5937576294,-59.3667678833,Ctgf-T2A-dgCre,cre reporter positive,97.2437538147,Excitatory
530204927,0.0177381057,84.33,0.2124238309,1.86078,2.9892933333,1.026715,-53,-53.5104192098,-57.203127861,244.943888,0.08588,1.85646,2.9851733333,1.023515,41.15625,43.9166692098,41.3828163147,221.2501168251,0.0833893493,1.91556,3.0404066667,1.59782,-61.3750038147,-61.6666704814,-74.9765644073,50,49.125,740,1.85598,2.9846733333,1.0231,-43.3125,-44.2187538147,-47.0781288147,1.91556,3.0404066667,1.59782,-61.3750038147,-61.6666704814,-74.9765644073,4.6898569728,4.6062812295,4.3466939965,-98.5625,-74.6492538452,Ctgf-T2A-dgCre,cre reporter positive,98.5859441757,Excitatory
322723785,0.2601650585,92.18125,0.1468421131,1.13181,3.3323066667,1.0250525,-45.3125,-47.3645858765,-49.1953125,338.927264,0.040535,1.12942,3.3299933333,1.02340625,41.625,43.8958333333,44.5000009537,191.562384367,0.0298675895,1.93878,3.3662566667,1.50979625,-54.6875,-53.4270846049,-77.6015644073,110,57.7499987284,840,1.12898,3.3295633333,1.0230225,-36.4375,-35.8333333333,-45.6250019073,1.93878,3.3662566667,1.50979625,-54.6875,-53.4270846049,-77.6015644073,3.9183698788,3.8952023078,3.7133648132,-97.7812576294,-76.0891113281,Rorb-IRES2-Cre,cre reporter positive,93.6953134537,Excitatory
479415457,0.0198464248,137.9125,0.0997193035,1.288115,5.6436833333,1.0261641667,-47.0000038147,-47.8020833333,-50.8072942098,109.92988,0.120345,1.284295,5.6402483333,1.0234366667,49.0937538147,52.1041692098,49.3750025431,105.0000786781,0.0216580909,1.33406,5.6897766667,1.5841383333,-58.15625,-57.7604179382,-77.692712148,130,115.5416692098,1460,1.2839,5.6398883333,1.0230975,-37.1250038147,-36.2916692098,-45.510418574,1.33406,5.6897766667,1.5841383333,-58.15625,-57.7604179382,-77.692712148,4.6772020823,4.9898331605,4.1873739375,-89.0312576294,-77.271156311,Scnn1a-Tg3-Cre,cre reporter positive,100.1822967529,Excitatory
501022658,0.2463579888,144.204,0.052375218,1.10384,11.67442,1.02552,-47.46875,-46.8645858765,-54.0312538147,136.612704,0.02936,1.10158,11.6710866667,1.023532,40.9375038147,41.2187538147,46.3437522888,80.4688632488,0.0389747396,1.12278,11.6931266667,1.404024,-52.3125,-53.7187512716,-78.0812561035,310,266.25,0,1.10108,11.6706133333,1.023144,-40.84375,-36.6145833333,-50.7000038147,1.12278,11.6931266667,1.404024,-52.3125,-53.7187512716,-78.0812561035,3.6973323787,3.7667464322,4.5221714355,-86.5000076294,-77.819480896,Cux2-CreERT2,cre reporter positive,100.3750061035,Excitatory
485884503,0.0771844224,98.2777777778,0.1301303573,1.096755,3.7920716667,1.025514,-49.0000038147,-48.6666704814,-51.3375015259,155.321072,0.03926,1.094075,3.7897266667,1.023357,46.5625038147,48.6354192098,51.0687522888,156.0937911272,0.035120111,1.11664,3.8246816667,1.592185,-52.1875038147,-54.8750012716,-79.2312545776,110,69.2499974569,780,1.09369,3.7893333333,1.023014,-39.0312538147,-37.4375,-46.7687522888,1.11664,3.8246816667,1.592185,-52.1875038147,-54.8750012716,-79.2312545776,4.4010473812,4.500728976,4.7674416812,-95.8125076294,-78.3591156006,Rorb-IRES2-Cre,cre reporter positive,102.4062538147,Excitatory
473543792,0.0162060766,45.2861904762,0.5670498429,1.09149,5.7087066667,1.0241933333,-60.6875038147,-59.0208358765,-62.9739602407,235.801392,0.03231,1.090725,5.707885,1.02345,27,25.5937512716,32.0260416667,203.1249701977,0.2050630152,,,1.1479875,,,-77.3593775431,110,117.2083333333,0,1.09041,5.7075383333,1.0231533333,-33.5,-31.135418574,-44.4843762716,1.09152,5.7087766667,1.1479875,-60.8125038147,-59.1250012716,-77.3593775431,1.3134160082,1.2956576997,1.4896069397,-93.6875076294,-75.6729660034,Sst-IRES-Cre,cre reporter positive,95.0000019073,Inhibitory
485932822,,32.505,0.1562500025,1.122355,8.6136366667,1.02513125,-51.7500038147,-52.4687538147,-54.5390634537,156.314992,0.029005,1.11962,8.6109483333,1.02351625,29.0000019073,28.8958352407,36.9921894073,136.4063322544,0.0191581454,1.13802,8.6227266667,1.7028125,-56.4062538147,-55.8958346049,-80.757818222,170,189.75,800,1.11907,8.610355,1.02310375,-36.4062538147,-36.7291679382,-51.3125009537,1.13802,8.6227266667,1.7028125,-56.4062538147,-55.8958346049,-80.757818222,2.1935312373,2.107802073,3.1626414688,-95.34375,-80.1997756958,Cux2-CreERT2,cre reporter positive,91.531252861,Excitatory
321923492,0.057665334,53.2483333333,0.1464208427,1.09769,4.3240416667,1.0251416667,-47.4375,-47.5729166667,-49.0937512716,180.417056,0.032255,1.095685,4.321155,1.023475,43.5625,32.8125012716,26.2395833333,195.7031190395,0.0432634503,1.108045,4.33644,1.65973,-52.5000038147,-54.0833333333,-78.5416692098,110,82.5,730,1.09532,4.3206783333,1.0230683333,-31.2812519073,-32.3645846049,-40.15625,1.108045,4.33644,1.65973,-52.5000038147,-54.0833333333,-78.5416692098,3.2670119739,2.8377878772,2.8104909214,-98.28125,-77.2277679443,Nr5a1-Cre,cre reporter positive,75.3333346049,Excitatory
489923501,0.0110782776,31.9805,0.32,1.095435,3.21213,1.02444,-47.0625,-45.9687519073,-54.3593788147,269.900832,0.01688,1.093835,3.210665,1.023265,39.1250038147,39.9531269073,41.2187519073,299.1965413094,0.0677318797,1.11032,3.24029,1.3517775,-51.9687538147,-53.15625,-73.875,70,54.7500019073,190,1.09346,3.21026,1.0229575,-35.8437538147,-34.5937519073,-45.8281288147,1.11032,3.24029,1.3517775,-51.9687538147,-53.15625,-73.875,2.9319891564,2.8127105091,3.0780477411,-99.3125076294,-72.3506011963,Cux2-CreERT2,cre reporter positive,95.578130722,Excitatory
490283114,0.0309022487,71.6926923077,0.1858209136,1.31427,5.4715583333,1.0254983333,-44.90625,-45.6041679382,-49.4947923024,177.432224,0.067105,1.311085,5.469215,1.0232816667,28.1250019073,37.2395858765,30.7395849228,151.5625715256,0.0225339085,1.397835,5.524495,1.6032325,-56.46875,-52.3125038147,-80.0416679382,70,111.2083307902,1060,1.31056,5.4687816667,1.0228791667,-33.90625,-31.8229198456,-36.6093762716,1.397835,5.524495,1.6032325,-56.46875,-52.3125038147,-80.0416679382,3.3476373087,3.7048887154,3.3892240663,-96,-79.0895767212,Scnn1a-Tg2-Cre,cre reporter positive,80.2343772252,Excitatory
475517090,0.0210236009,45.4123809524,0.4836,1.167185,3.1949516667,1.024626,-66.2187576294,-60.5729204814,-65.8812545776,420.55984,0.03293,1.166175,3.1938966667,1.023606,36.125,39.6354166667,37.8062515259,271.0937559605,0.0829202905,,,1.697575,,,-80.9500045776,40,54.375,440,1.16574,3.1934366667,1.02319,-48.90625,-41.3958346049,-50.1187530518,1.16725,3.1949933333,1.697575,-66.4375076294,-60.6666679382,-80.9500045776,1.7496771501,1.6934037202,1.791804568,-99.375,-81.6468811035,Sst-IRES-Cre,cre reporter positive,103.6875061035,Inhibitory
476086391,0.1522093407,34.03,0.0998417691,1.06422,7.12058,1.024853,-47.5000038147,-47.145837148,-50.9125022888,138.9192,0.0229,1.062235,7.118565,1.02336,28.1250019073,30.6354179382,32.9500022888,183.5937201977,0.0271508954,1.92024,7.1314933333,1.722456,-49.6875,-50.6041679382,-76.4250076294,230,152.4166615804,300,1.06178,7.1180616667,1.023005,-33.9375038147,-30.7187506358,-46.28125,1.92024,7.1314933333,1.722456,-49.6875,-50.6041679382,-76.4250076294,2.3012501323,2.0287061504,2.9874014727,-95.65625,-76.0058441162,Nr5a1-Cre,cre reporter positive,83.8625045776,Excitatory
581058351,0.0029372783,13.8805633803,1.1577887538,1.06382,5.2328,1.02439,-59.0625038147,-54.5312538147,-59.7500019073,309.51232,0.01372,1.06282,5.23154,1.02351,20.78125,16.90625,31.8281264305,186.2500011921,0.0178365596,1.78416,,1.428905,-46.25,,-77.4453163147,90,105.2499923706,380,1.0624,5.23104,1.02313,-38.375,-35.96875,-45.929690361,1.06388,5.23288,1.428905,-59.1562538147,-54.6562538147,-77.4453163147,1.472246029,1.4198738692,1.5905345793,-96.78125,-76.9175567627,Nkx2-1-CreERT2,cre reporter positive,91.5781283379,Inhibitory
502193385,0.1025004759,81.9285714286,0.2489379085,1.09868,4.3673066667,1.02534,-53.0625038147,-53.8125025431,-55.3312522888,303.312192,0.0254,1.09616,4.3646533333,1.023416,41.2812538147,43.2395846049,42.70625,259.2858076096,0.0217895862,1.11286,4.3770866667,1.647548,-56.78125,-58.2395846049,-72.63125,90,83.625,540,1.09568,4.3641533333,1.023024,-39.3750038147,-37.9062538147,-46.2375038147,1.11286,4.3770866667,1.647548,-56.78125,-58.2395846049,-72.63125,3.9798682982,3.7201079271,4.2272054758,-100.28125,-72.3453674316,Nr5a1-Cre,cre reporter positive,98.0375022888,Excitatory
324256803,0.1264895631,57.3463636364,0.6750451321,1.0732,6.4782966667,1.0244083333,-62.1875,-59.7916704814,-63.1927096049,183.80992,0.01989,1.07229,6.47727,1.0235083333,35.71875,29.9791673024,38.7500006358,195.6249922514,0.0780669972,1.493085,,1.5235208333,-44.125,,-74.2812550863,100,136.4166666667,183.3333333333,1.07191,6.476795,1.0231291667,-37.5625,-30.8020839691,-46.5260416667,1.073275,6.4783733333,1.5235208333,-62.3125038147,-59.9479192098,-74.2812550863,1.4219780516,1.2005860138,1.4500093305,-95.71875,-73.6294555664,Sst-IRES-Cre,cre reporter positive,101.9427102407,Inhibitory
473111617,0.0283360591,127.0535714286,0.1619047691,1.252775,4.6777266667,1.0254433333,-44.7187538147,-46.5104179382,-51.7500025431,106.975416,0.098,1.250675,4.6758083333,1.0234583333,28.6562519073,36.9166679382,28.6562515895,155.1562100649,0.034036506,1.314205,4.7339233333,1.2004425,-55.9375038147,-55.1979192098,-74.9687550863,90,91.3749974569,155,1.250175,4.675345,1.0230416667,-34.6562538147,-34.7291679382,-36.9531256358,1.314205,4.7339233333,1.2004425,-55.9375038147,-55.1979192098,-74.9687550863,2.8463913532,2.9782474675,2.7140234141,-90.4062576294,-74.0390396118,Rorb-IRES2-Cre,cre reporter positive,80.4062541326,Excitatory
464212183,0.0106601917,50.9122222222,0.3859908483,1.243575,3.872615,1.0257983333,-58.4062538147,-56.3645846049,-61.026043574,129.36264,0.03078,1.24139,3.87071,1.0236491667,10.71875,26.4895833333,16.0000006358,223.437577486,0.1962791383,,,1.273295,,,-65.7291679382,70,71.25,380,1.240845,3.8701016667,1.0231383333,-40.53125,-39.3958346049,-40.3802083333,1.243855,3.87297,1.273295,-58.59375,-56.6354192098,-65.7291679382,1.9156836887,2.0455410249,1.8211783878,-90.46875,-65.7717132568,Sst-IRES-Cre,cre reporter positive,77.0260442098,Inhibitory
490612150,0.3663835888,90.67,0.1101562399,1.12283,11.1484166667,1.025402,-53.5625038147,-53.3229192098,-60.7875022888,145.749248,0.04177,1.12084,11.1463166667,1.02353,32.125,36.9791679382,36.8125022888,125.6695091724,0.1103913933,1.13938,11.1638633333,1.317435,-53.90625,-55.6041692098,-81.2625,290,253.1666564941,790,1.120305,11.145765,1.023094,-39.15625,-36.6041679382,-55.5437522888,1.13938,11.1638633333,1.317435,-53.90625,-55.6041692098,-81.2625,2.9989527512,2.8240649366,3.4252847224,-93.71875,-80.1582565308,Rorb-IRES2-Cre,cre reporter positive,97.6000045776,Excitatory
490276212,0.0246256801,41.9376086957,0.4118126715,1.1194,4.21816,1.0242725,-61.25,-59.2968769073,-63.6875,228.920896,0.030115,1.118205,4.2170225,1.02324,31.8125,34.5,31.0156259537,273.4375,0.0697836056,,4.2312625,1.86229,,-55.9375038147,-78.671875,70,79.875,540,1.117785,4.21662,1.0229,-47.3437538147,-43.7187519073,-48.4687519073,1.119455,4.218215,1.86229,-61.3750038147,-59.4062519073,-78.671875,2.1552550072,2.0617937935,2.159548451,-99.3437576294,-78.4320907593,Sst-IRES-Cre,cre reporter positive,94.7031259537,Inhibitory
318331342,0.0010933759,9.3448113208,0.6146874958,1.032425,,1.0243225,-57.59375,,-59.119793574,295.977024,0.00693,1.03151,,1.0233791667,15.46875,,19.2760419846,161.7188602686,0.0208497867,,,1.1422291667,,,-74.2552096049,210,,0,1.03117,,1.0230841667,-34.5,,-44.5156269073,1.03246,,1.1422291667,-57.6875038147,,-74.2552096049,1.4783319093,,1.5888796495,-93.03125,-73.8887481689,Pvalb-IRES-Cre,cre reporter positive,78.3958355586,Inhibitory
501848265,0.0923111539,83.224,0.1441287889,1.08822,4.2085333333,1.026432,-50.0312538147,-52.520837148,-53.3687538147,234.291488,0.03486,1.08442,4.2036733333,1.02362,36.5000038147,40.5104192098,40.4625022888,155.781134963,0.0176409464,1.0997,4.2251533333,1.826864,-54,-57.9375025431,-76.9875030518,170,79.5833333333,0,1.08388,4.20314,1.023144,-38.03125,-37.5312512716,-48.0125015259,1.0997,4.2251533333,1.826864,-54,-57.9375025431,-76.9875030518,4.1548754458,4.356255561,4.0335379486,-92.875,-76.8596801758,Rorb-IRES2-Cre,cre reporter positive,93.8312561035,Excitatory
485053941,0.0170864216,13.1838461538,0.8379138018,1.031555,14.01691,1.023969,-63.625,-58.2291692098,-63.2125038147,97.97776,0.006745,1.030885,14.016065,1.023241,20.5937519073,13.3750009537,20.2500007629,65.6248107553,0.0534711629,1.331435,,1.385598,-44.4687538147,,-70.3625030518,380,324.875,670,1.0306,14.0156916667,1.022967,-39.5625,-32.9479204814,-46.9125015259,1.03161,14.0169766667,1.385598,-63.7500076294,-58.3750025431,-70.3625030518,1.336360559,1.2027234095,1.4827644215,-87.2812576294,-69.8947067261,Pvalb-IRES-Cre,cre reporter positive,83.4625045776,Inhibitory
476051620,0.0970207861,97.561875,0.1654017921,1.12339,5.1824933333,1.025283,-45.6562538147,-47.1458333333,-47.6750022888,140.3648,0.047135,1.12101,5.18047,1.023457,43.5937538147,54.4687525431,53.9062522888,141.7188346386,0.0218500663,1.16858,5.215715,1.622193,-51.2500038147,-51.5104179382,-74.3875030518,90,104.0000025431,144,1.120515,5.180025,1.023061,-39.96875,-38.0000012716,-46.4250030518,1.16858,5.215715,1.622193,-51.2500038147,-51.5104179382,-74.3875030518,3.5274473833,4.1260827885,4.573775093,-89.5,-73.443939209,Rorb-IRES2-Cre,cre reporter positive,101.5812545776,Excitatory
479492633,0.0319918128,55.9603125,0.2246212253,1.15534,3.754175,1.024819,-44.3125038147,-46.2708346049,-49.3000030518,167.254656,0.054435,1.153115,3.7520533333,1.023111,49.625,50.2812538147,49.2500022888,233.4376126528,0.0222372673,1.17498,3.774555,1.621257,-48.03125,-48.1562525431,-72.5687515259,70,68.2916666667,680,1.15273,3.7516616667,1.022781,-32.3125,-32.6041679382,-40.2625015259,1.17498,3.774555,1.621257,-48.03125,-48.1562525431,-72.5687515259,3.9758365021,3.9902997022,3.9502430441,-97.09375,-72.7411804199,Rorb-IRES2-Cre,cre reporter positive,98.5500053406,Excitatory
479015224,0.0146677685,57.0815625,0.2902143903,1.192635,3.2399233333,1.024652,-44.5312538147,-44.3125,-49.7250022888,200.624128,0.064105,1.19082,3.238025,1.022901,39.7500038147,44.5729192098,41.5500007629,149.5193094015,0.0320296884,1.23585,3.2727666667,1.654306,-53.9375038147,-50.8437538147,-77.4750045776,50,55.4166679382,800,1.19044,3.2376283333,1.022569,-32.0625,-32.1562512716,-39.8937522888,1.23585,3.2727666667,1.654306,-53.9375038147,-50.8437538147,-77.4750045776,3.5388814059,3.5132784168,3.3878416403,-93.1562576294,-76.7724685669,Rorb-IRES2-Cre,cre reporter positive,91.2750030518,Excitatory
